row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_timestamp,comment_user,comment_text,comment_authors,comment_works,solved,answer,librarything_id,notes
906,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-21,21,"Aug 17, 2010, 4:40am",LyzzyBee,"Whereabouts are you in England? If you can get to Hereford, its an hour's bus journey from there and well worth a visit! (hence me only allowing myself to go once every two years...)",,,,,,
907,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-22,22,"Edited: Aug 17, 2010, 7:29pm",bookel,"I'll be holidaying in the southeast but will only be in the midlands a couple days, no time to go to Hay on Wye sadly. What are their prices like (for children's books)? For future planning, which bus company in Hereford, and can you get it anywhere else? (eg. Stafford? Worcester?), and how much is the bus from Hereford to Hay on Wye? I'd love to go there someday! That village would need more than a few days to browse!",,,,,,
908,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-23,23,"Aug 18, 2010, 4:26am",LyzzyBee,"Oh that's a shame. Wave when you come to the Midlands (I'm in Birmingham) Can't remember the bus company but if you google bus journey planner UK there is a UK-wide planner I used. I think the fare was about 5 but you get a lovely trip through the countryside. Prices vary hugely as the shops do. There is a specialised children's bookshop but a lot of the smaller, odder ones do too and I have picked stuff up for 1 or 2. Stuff maybe only I would want, but...",,,,,,
909,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-24,24,"Aug 18, 2010, 6:25am",bookel,"I went to Birmingham once! :) Sounds good, and that's a good bus fare price actually (I've heard of more expensive ones for the same or longer distance). It seems the cheapest secondhand books are often found in the charity shops, and some secondhand bookshops, all over England. 20p, 50p and so on, but some do charge 1 or more.",,,,,,
910,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-25,25,"Aug 18, 2010, 5:46pm",LyzzyBee,"Hooray! Yes, except Oxfam book shops which have really high prices these days.",,,,,,
911,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-26,26,"Edited: Aug 18, 2010, 6:33pm",bookel,"They do indeed... I have noticed some alphabetize their books, however. It varies how orderly their different sections are. Some charity shops say they leave a section in a mess (eg. children's books) so that people will go through all of them, but I find that so irritating and time consuming, plus books are more likely to be damaged. Some charity shops here just don't seem to care so much. Another shop, a secondhand 'collectors' shop, charges way too much for their secondhand books and they are all dusty, plus they store large empty boxes there for months on end so half the books aren't accessible... I hardly ever go there, and it's not in my town anyway, luckily.",,,,,,
912,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-27,27,"Aug 18, 2010, 10:01pm",MerryMary,I know the location of every Goodwill within 200 miles of Dunning.,,,,,,
913,112057,Name that Book,scifi magician bomb in neck orbiting spaceship,3,112057-1,1,"Mar 14, 2011, 4:46pm",delbaeth,hi there - heres what i remember it was a two book story i read in the 90's in the first one a prisoner is sent to a planet for some reason and has a bomb in his neck that will explode if he doesnt contact his ship (maybe) i think the prisoner hears the computer of the ship as a voice in his head the planet is a colony of a space faring civilisation but has been in a war and have reverted to a less technologically advance state the people on the planet are magicians and use their magic to remove the bomb and teach the man magic i think in the second book people come looking for the prisoner from the first book and they fight them off,,,,,,
914,112057,Name that Book,scifi magician bomb in neck orbiting spaceship,3,112057-2,2,"Mar 14, 2011, 11:04pm",melannen,"I suspect this is The Cyborg and the Sorcerers by Lawrence Watt-Evans. Haven't read the sequel, but I know it has one, and the rest is a match.",,158658,,,,
915,112057,Name that Book,scifi magician bomb in neck orbiting spaceship,3,112057-3,3,"Mar 15, 2011, 4:06am",delbaeth,il give it a look - many thanks,,,unsolved,,,
916,34111,Name that Book,"Regency romance, hero named Devlin, bluestocking",5,34111-1,1,"Apr 8, 2008, 7:24pm",Caramellunacy,"I think this one must be pretty old. It seems like it was a skinny little thing (possibly a Signet or Harlequin Historical).  Plot-wise The hero is a nobleman named Devlin and a confirmed bachelor. The heroine is (I think) the sister of one of his good friends, and I believe she was something of a bluestocking. One of the scenes I remember best is when he was napping on the couch in the library, and she was looking for a big book and accidentally drops Shakespeare on him - and then falls on him herself. I also seem to remember something about crab cakes. There was a young inventor who was also in love with her and made a point to come to her salons. This one was really funny, and I loved it when I was younger, but I can't seem to find it at home anymore. Anybody have any ideas?",,,,,,
917,34111,Name that Book,"Regency romance, hero named Devlin, bluestocking",5,34111-2,2,"Apr 8, 2008, 8:08pm",weener,"Not familiar with it, but here are a few romances with characters named Devlin: The Pursuit by Johanna Lindsey (2002) Virtue by Jane Feather (1993) Crown of Dreams by Kimberly Cates (1993) I'm not sure how old you think it is, but see if any of these ring a bell.",,80192|31724|975915,,,,
918,34111,Name that Book,"Regency romance, hero named Devlin, bluestocking",5,34111-3,3,"Apr 8, 2008, 8:42pm",Caramellunacy,"It would have been late 80's or early 90's I think. I think the Johanna Lindsey is probably too late, but I'll check the other two out. Thanks for the suggestions.",,,,,,
919,34111,Name that Book,"Regency romance, hero named Devlin, bluestocking",5,34111-4,4,"Apr 8, 2008, 11:45pm",aviddiva,"This sounds like one of Amanda Quick's historicals, but I don't remember a hero named Devlin. It's familiar though. Another possibility might be something by Elsie Lee.",,,,,,
920,34111,Name that Book,"Regency romance, hero named Devlin, bluestocking",5,34111-5,5,"May 30, 12:49pm",Caramellunacy,"Finally found this one! It was Belle of Portman Square, an early Harlequin Regency Romance.",,2620409,solved / confirmed,Clarice Peters: Belle of Portman Square,2620409,solved by OP
921,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-1,1,"Nov 24, 2008, 10:08am",Moomin_Mama,"This is from a query on the ""Whatsthatbook.com"" site - I like the sound of the books and would not only love to answer the person's question, I'd like to find these books myself. Can anybody help? ""These books were nicely illustrated and had quite a dark theme. They told stories in which the reader was cast as protagonist (though there was no 'fighting fantasy' choice element as in ""turn to page 10 to go North, turn to page 11 to go South"""". Each page featured some sort of puzzle(s) and there were common puzzle themes running through the book. Often some sort of problem / cliffhanger would arise and there would be a question about how the character was going to proceed and overcome the problem. When you turned the page you'd find out whether you had guessed the right solution. One I recall as being about a run-down burlesque funfair, and some sort of evil plot involving poison gas hidden in light bulbs (one of the puzzles running through that book involved spotting the bulbs which contained the gas). The other book, in the same series, had a fantasy setting and the only puzzle I remember involved a question of where a character could hide having escaped from a castle into the surrounding moat, the answer being that he should use some reeds to form a snorkel to breathe through. My recollection is a fairly large format book.""",,,,,,
922,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-2,2,"Nov 24, 2008, 2:20pm",Musereader,"I see you are in england, there is a series of Usborne Puzzle Adventures the first one is Escape from Blood Castle. The series is here http://www.librarything.com/series/Usborne+Puzzle+Adventures, there is also Usborne young puzzle adventure and advanced level books as well",,1111789,solved,Usborne Puzzle Adventures,12818,"series
nseries/12818"
923,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-3,3,"Nov 24, 2008, 2:45pm",lmichet,"I agree, these do sound like the Usborne Puzzle Adventures. I live in America and I had tons of these as a kid-- probably some of my favourites when I was the age to have them. I don't know of any other books like them. There was one about clinging a mountain to find a magic flower or something, the escape from blood castle' one, and several more.",,,solved,,,
924,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-4,4,"Nov 25, 2008, 4:26pm",Moomin_Mama,"Funny, I suggested these but as there was no reply I convinced myself there must be another series out there! Which specific titles would have the poisoned gas-lamps and the moat escape scene in them?",,,confirmed,,,
925,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-5,5,"Nov 26, 2008, 6:16pm",Musereader,"I only ever had 3 of them so I wouldn't know which ones specifically, but the title might be a clue?",,,,,,
926,50328,Name that Book,"Puzzle/mystery books, large format, late 80s",6,50328-6,6,"Nov 29, 2008, 9:23pm",kmbrown,"The Fairground of Dread contains a puzzle with lightbulbs that may contain antilaughing gas. I don't see a moat puzzle in this title. I think it may be in another. I know I have other titles, I will take a look for a moat puzzle. My kids used to constantly ask for these titles.",,3114127,,,,
927,40056,Romance - from historical to contemporary,looking for a wwii romance,6,40056-1,1,"Jun 29, 2008, 12:58pm",aviddiva,"I'm trying to find a WW II romance I read a long time ago, probably in the late 70's or early eighties. A young woman gets caught in the blitz in London -- I remember something about a tube station or a bomb shelter. She meets a young man -- a soldier?-- and takes him home -- they have a brief affair and he leaves. Somehow I think she doesn't know his full name and doesn't know how to find him, or maybe he gets wounded and forgets who he is (I may be mixing up two stories here, as I'm also remembering one where the heroine is a nurse and finds the hero amnesiac with a head wound. I don't know if it's the same or not.) Anyway, does this sound familiar to anyone? The heroine's name may be Claire or Mary.",,,,,,
